Date/Time(PST),BATT(V),CHLOR-A(ug/L),COND(mS/cm),DO(mg/L),DO%(% Sat),pH(units),Temp(C)
1/16/2021 3:00,,3.83,0.079,12.48,97.05,8.82,4.44
1/16/2021 2:00,,3.96,0.08,12.35,95.85,8.78,4.39
1/16/2021 1:00,,4.2,0.08,12.3,95.39,8.72,4.34
1/16/2021 0:00,,4.12,0.08,12.19,94.7,8.77,4.42
1/15/2021 23:00,,4.16,0.08,12.26,95.32,8.75,4.43
1/15/2021 22:00,,4.14,0.081,12.25,95.17,8.79,4.4
1/15/2021 21:00,,4.49,0.081,12.26,95.17,8.76,4.38
1/15/2021 20:00,,4.4,0.082,12.29,95.44,8.8,4.39
1/15/2021 19:00,,4.27,0.083,12.22,94.75,8.77,4.35
1/15/2021 18:00,,4.49,0.082,12.29,95.34,8.8,4.36
1/15/2021 17:00,,4.51,0.083,12.31,95.45,8.85,4.34
1/15/2021 16:00,11.54,4.63,0.084,12.24,94.95,8.84,4.34
1/15/2021 15:00,,4.51,0.082,12.33,95.69,8.83,4.37
1/15/2021 14:00,,4.33,0.083,12.32,95.66,8.83,4.38
1/15/2021 13:00,,4.44,0.084,12.25,95.11,8.84,4.38
1/15/2021 12:00,,4.49,0.083,12.27,95.25,8.84,4.39
1/15/2021 11:00,,4.37,0.083,12.32,95.59,8.86,4.38
1/15/2021 10:00,,4.56,0.083,12.32,95.89,8.95,4.47
1/15/2021 9:00,,4.25,0.084,12.36,96.11,8.9,4.46
1/15/2021 8:00,,4.31,0.084,12.37,96.15,8.91,4.43
1/15/2021 7:00,,2.56,0.084,12.47,96.95,8.98,4.42
1/15/2021 6:00,,2.6,0.084,12.45,96.62,8.91,4.36
1/15/2021 5:00,,4.36,0.084,12.3,95.38,8.89,4.33
1/15/2021 4:00,11.54,4.47,0.084,12.34,95.63,8.89,4.33
1/15/2021 3:00,,4.28,0.084,12.32,95.54,8.9,4.34
1/15/2021 2:00,,4.29,0.084,12.25,94.89,8.87,4.3
1/15/2021 1:00,,4.51,0.085,12.18,94.45,8.84,4.32
1/15/2021 0:00,,4.45,0.085,12.09,93.66,8.8,4.3
1/14/2021 23:00,,4.25,0.087,12.15,94.09,8.81,4.3
1/14/2021 22:00,,4.34,0.086,12.15,94.18,8.85,4.34
1/14/2021 21:00,,4.47,0.086,12.12,94.02,8.85,4.37
1/14/2021 20:00,,4.24,0.088,12.05,93.48,8.81,4.35
1/14/2021 19:00,,4.37,0.088,12.13,94.16,8.86,4.38
1/14/2021 18:00,,4.42,0.088,12.11,94.02,8.84,4.38
1/14/2021 17:00,,4.49,0.087,12.19,94.65,8.86,4.39
1/14/2021 16:00,11.54,4.27,0.088,12.16,94.51,8.85,4.42
1/14/2021 15:00,,4.43,0.087,12.17,94.65,8.85,4.44
1/14/2021 14:00,,4.43,0.088,12.24,95.27,8.86,4.47
1/14/2021 13:00,,4.5,0.088,12.12,94.54,8.87,4.55
1/14/2021 12:00,,4.42,0.088,12.1,94.37,8.87,4.54
1/14/2021 11:00,,4.49,0.09,12.11,94.52,8.88,4.58
1/14/2021 10:00,,4.63,0.089,12.17,95,8.89,4.59
1/14/2021 9:00,,4.42,0.089,12.22,95.58,8.91,4.66
1/14/2021 8:00,,4.47,0.088,12.3,96.22,8.99,4.67
1/14/2021 7:00,,4.22,0.089,12.35,96.61,9,4.68
1/14/2021 6:00,,2.4,0.089,12.32,96.27,9.01,4.63
1/14/2021 5:00,,1.83,0.089,12.37,96.43,9.07,4.54
1/14/2021 4:00,11.77,1.69,0.09,12.39,96.34,8.89,4.45
1/14/2021 3:00,,2.43,0.09,12.25,95.13,8.94,4.38
1/14/2021 2:00,,4.63,0.091,12.12,94.12,8.86,4.39
1/14/2021 1:00,,4.86,0.092,11.88,92.23,8.86,4.39
1/14/2021 0:00,,5.02,0.092,11.91,92.5,8.88,4.41
1/13/2021 23:00,,4.79,0.092,11.98,93.12,8.88,4.44
1/13/2021 22:00,,5,0.092,11.87,92.29,8.84,4.44
1/13/2021 21:00,,5.17,0.093,11.63,90.55,8.81,4.48
1/13/2021 20:00,,5.17,0.093,11.89,92.76,8.9,4.55
1/13/2021 19:00,,5.18,0.093,11.81,92.05,8.87,4.54
1/13/2021 18:00,,5.32,0.093,11.85,92.6,8.87,4.62
1/13/2021 17:00,,5.23,0.092,11.93,93.39,8.93,4.69
1/13/2021 16:00,11.54,5.17,0.092,12.07,94.58,8.97,4.73
1/13/2021 15:00,,5.11,0.093,12,94.14,8.93,4.78
1/13/2021 14:00,,5.27,0.093,12.06,94.72,9.02,4.84
1/13/2021 13:00,,5.17,0.092,12.05,94.8,8.94,4.9
1/13/2021 12:00,,5.06,0.092,12.05,95.04,8.99,4.98
1/13/2021 11:00,,5.16,0.093,12.09,95.46,9,5.04
1/13/2021 10:00,,5.27,0.092,12.11,95.8,9.11,5.09
1/13/2021 9:00,,4.92,0.093,12.12,95.96,9.03,5.15
1/13/2021 8:00,,4.85,0.093,12.1,95.76,9.08,5.13
1/13/2021 7:00,,3.2,0.093,12.12,95.94,9.14,5.12
1/13/2021 6:00,,2.31,0.093,12.11,95.69,9.02,5.07
1/13/2021 5:00,,2.05,0.092,12.04,95.02,9.04,5.03
1/13/2021 4:00,11.77,2.03,0.093,12.03,94.88,9.02,5
1/13/2021 3:00,,2.61,0.093,11.95,94.28,8.93,5.01
1/13/2021 2:00,,4.63,0.093,11.82,93.46,8.81,5.07
1/13/2021 1:00,,5.41,0.093,11.8,93.16,9.07,5.01
1/13/2021 0:00,,5.97,0.093,11.8,93.4,9.04,5.13
1/12/2021 23:00,,5.43,0.093,11.78,93.44,8.91,5.22
1/12/2021 22:00,,5.39,0.093,11.75,93.34,9,5.26
1/12/2021 21:00,,5.35,0.092,11.82,93.71,9.03,5.19
1/12/2021 20:00,,5.31,0.093,11.79,93.37,8.87,5.13
1/12/2021 19:00,,5.24,0.093,11.84,93.68,8.86,5.1
1/12/2021 18:00,,5.35,0.093,11.84,93.62,8.87,5.08
1/12/2021 17:00,,5.3,0.094,11.86,93.77,8.89,5.08
1/12/2021 16:00,11.54,5.35,0.094,11.89,93.94,8.85,5.06
1/12/2021 15:00,,5.24,0.093,11.89,94,8.85,5.08
1/12/2021 14:00,,5.12,0.093,11.88,93.87,8.93,5.07
1/12/2021 13:00,,5.01,0.094,11.87,93.84,8.89,5.07
1/12/2021 12:00,,5.23,0.094,11.94,94.22,8.95,5.03
1/12/2021 11:00,,5.09,0.094,11.88,93.74,8.93,5
1/12/2021 10:00,,5.11,0.093,11.91,94.24,8.93,5.1
1/12/2021 9:00,,4.83,0.093,11.89,94.08,8.91,5.11
1/12/2021 8:00,,4.71,0.093,11.9,93.92,8.92,5.02
1/12/2021 7:00,,4.92,0.093,11.9,93.86,8.89,4.99
1/12/2021 6:00,,4.86,0.094,11.89,93.45,9,4.85
1/12/2021 5:00,,4.63,0.094,11.89,93.48,8.97,4.87
1/12/2021 4:00,11.54,4.8,0.093,11.86,93.16,8.9,4.84
1/12/2021 3:00,,4.81,0.093,11.87,93.13,8.84,4.8
1/12/2021 2:00,,5.06,0.093,11.84,92.71,8.89,4.71
1/12/2021 1:00,,5.08,0.093,11.84,92.92,8.94,4.81
1/12/2021 0:00,,4.98,0.093,11.8,92.55,8.91,4.78
1/11/2021 23:00,,4.77,0.093,11.8,92.52,8.96,4.76
1/11/2021 22:00,,4.87,0.093,11.79,92.56,8.94,4.8
1/11/2021 21:00,,4.62,0.093,11.66,91.52,8.85,4.79
1/11/2021 20:00,,4.52,0.093,11.78,92.51,8.85,4.82
1/11/2021 19:00,,4.69,0.094,11.73,92.09,8.83,4.82
1/11/2021 18:00,,4.44,0.094,11.76,92.36,8.85,4.84
1/11/2021 17:00,,4.55,0.094,11.82,92.83,8.87,4.81
1/11/2021 16:00,11.54,4.51,0.094,11.77,92.41,8.92,4.81
1/11/2021 15:00,,4.48,0.095,11.84,92.98,8.89,4.82
1/11/2021 14:00,,4.63,0.095,11.69,91.63,8.86,4.76
1/11/2021 13:00,,4.61,0.096,11.87,93.06,8.92,4.77
1/11/2021 12:00,,4.76,0.096,11.8,92.52,8.91,4.76
1/11/2021 11:00,,4.68,0.096,11.78,92.49,8.89,4.82
1/11/2021 10:00,,5.05,0.094,11.76,92.34,8.89,4.82
1/11/2021 9:00,,4.63,0.095,11.8,92.71,8.91,4.83
1/11/2021 8:00,,4.35,0.095,11.91,93.57,8.89,4.83
1/11/2021 7:00,,4.33,0.094,11.95,93.88,8.89,4.83
1/11/2021 6:00,,4.11,0.094,11.94,93.68,8.92,4.81
1/11/2021 5:00,,15.41,0.093,11.93,93.6,8.91,4.77
1/11/2021 4:00,11.54,3.91,0.094,11.92,93.4,8.89,4.73
1/11/2021 3:00,,3.4,0.094,12.04,94.21,8.92,4.69
1/11/2021 2:00,,3.67,0.094,11.75,92.3,8.83,4.82
1/11/2021 1:00,,3.93,0.094,11.66,91.5,8.84,4.78
1/11/2021 0:00,,3.78,0.094,11.68,91.47,8.85,4.72
1/10/2021 23:00,,3.77,0.094,11.8,92.42,8.8,4.73
1/10/2021 22:00,,4.25,0.094,11.73,91.85,8.86,4.72
1/10/2021 21:00,,3.93,0.095,11.69,91.53,8.86,4.72
1/10/2021 20:00,,3.94,0.094,11.7,91.57,8.84,4.7
1/10/2021 19:00,,4,0.095,11.77,92.29,8.87,4.78
1/10/2021 18:00,,4.54,0.095,11.73,91.9,8.85,4.75
1/10/2021 17:00,,4.2,0.095,11.72,91.79,8.86,4.72
1/10/2021 16:00,11.54,4.36,0.095,11.86,92.92,8.84,4.72
1/10/2021 15:00,,3.85,0.095,11.81,92.53,8.89,4.73
1/10/2021 14:00,,4.11,0.095,11.76,92.15,8.87,4.73
1/10/2021 13:00,,3.85,0.095,11.85,92.95,8.9,4.77
1/10/2021 12:00,,3.97,0.095,11.85,92.9,8.88,4.74
1/10/2021 11:00,,4.21,0.095,11.83,92.63,8.84,4.7
1/10/2021 10:00,,4.11,0.095,11.85,92.84,8.91,4.73
1/10/2021 9:00,,5.68,0.096,11.92,93.37,8.92,4.73
1/10/2021 8:00,,4.07,0.095,11.9,93.22,8.9,4.72
1/10/2021 7:00,,4.07,0.095,12.01,93.94,8.95,4.67
1/10/2021 6:00,,3.94,0.094,12.08,94.34,8.95,4.62
1/10/2021 5:00,,3.72,0.095,11.98,93.49,8.91,4.59
1/10/2021 4:00,11.54,3.9,0.094,11.86,92.55,8.91,4.58
1/10/2021 3:00,,3.95,0.095,11.84,92.35,8.89,4.56
1/10/2021 2:00,,4.12,0.096,11.87,92.57,8.89,4.56
1/10/2021 1:00,,4.32,0.096,11.72,91.44,8.85,4.56
1/10/2021 0:00,,4.26,0.097,11.69,91.35,8.85,4.65
1/9/2021 23:00,,4.4,0.098,11.66,91.06,8.84,4.62
1/9/2021 22:00,,4.39,0.097,11.62,90.74,8.85,4.61
1/9/2021 21:00,,4.32,0.097,11.6,90.59,8.85,4.61
1/9/2021 20:00,,4.5,0.097,11.51,89.82,8.87,4.59
1/9/2021 19:00,,4.58,0.096,11.66,91.08,8.91,4.6
1/9/2021 18:00,,4.76,0.096,11.66,91.06,8.9,4.61
1/9/2021 17:00,,11.42,0.097,11.72,91.55,8.94,4.63
1/9/2021 16:00,11.54,4.54,0.097,11.69,91.44,8.87,4.69
1/9/2021 15:00,,4.54,0.097,11.76,92.05,8.9,4.69
1/9/2021 14:00,,4.41,0.097,11.78,92.16,8.9,4.67
1/9/2021 13:00,,4.56,0.097,11.78,92.31,8.89,4.73
1/9/2021 12:00,,4.74,0.097,11.78,92.36,8.9,4.77
1/9/2021 11:00,,4.92,0.097,11.78,92.43,8.87,4.78
1/9/2021 10:00,,10.39,0.097,11.87,93.11,8.8,4.79
1/9/2021 9:00,,3.97,0.096,11.85,93.05,8.81,4.82
1/9/2021 8:00,,3.91,0.096,11.81,92.65,8.89,4.8
1/9/2021 7:00,,4.97,0.097,11.89,93.25,8.9,4.79
1/9/2021 6:00,,3.75,0.097,11.93,93.47,8.96,4.73
1/9/2021 5:00,,52.99,0.097,11.86,92.89,8.91,4.73
1/9/2021 4:00,11.77,22.03,0.096,11.9,93.08,8.91,4.68
1/9/2021 3:00,,3.46,0.096,11.88,92.92,8.87,4.67
1/9/2021 2:00,,4.16,0.096,11.76,91.98,8.9,4.66
1/9/2021 1:00,,3.85,0.097,11.65,91.17,8.86,4.67
1/9/2021 0:00,,6.16,0.097,11.62,90.97,8.93,4.69
1/8/2021 23:00,,3.94,0.096,11.64,91.08,8.88,4.69
1/8/2021 22:00,,3.76,0.097,11.75,92.08,8.86,4.74
1/8/2021 21:00,,3.82,0.097,11.62,90.96,8.9,4.72
1/8/2021 20:00,,6.31,0.097,11.75,91.9,8.87,4.68
1/8/2021 19:00,,3.87,0.097,11.65,91.3,8.88,4.75
1/8/2021 18:00,,3.87,0.096,11.63,91.14,8.86,4.73
1/8/2021 17:00,,4.06,0.096,11.75,92.1,8.87,4.74
1/8/2021 16:00,11.77,4.63,0.097,11.71,91.67,8.88,4.7
1/8/2021 15:00,,3.83,0.098,11.67,91.39,8.79,4.71
1/8/2021 14:00,,3.88,0.098,11.73,91.91,8.87,4.75
1/8/2021 13:00,,3.94,0.098,11.61,90.9,8.85,4.72
1/8/2021 12:00,,4.1,0.098,11.61,90.83,8.86,4.67
1/8/2021 11:00,,4.02,0.097,11.66,91.62,8.88,4.86
1/8/2021 10:00,,4.04,0.097,11.79,92.64,8.91,4.83
1/8/2021 9:00,,3.87,0.098,11.81,92.75,8.89,4.84
1/8/2021 8:00,,3.86,0.099,11.83,92.9,8.93,4.83
1/8/2021 7:00,,73.18,0.099,11.79,92.41,8.94,4.74
1/8/2021 6:00,,3.57,0.098,11.94,93.5,8.91,4.71
1/8/2021 5:00,,2.89,0.098,11.8,92.34,8.92,4.68
1/8/2021 4:00,11.77,3.16,0.099,11.86,92.57,8.86,4.58
1/8/2021 3:00,,3.3,0.099,11.82,92.48,8.79,4.68
1/8/2021 2:00,,3.86,0.099,11.73,91.64,8.86,4.63
1/8/2021 1:00,,4.13,0.1,11.64,90.93,8.86,4.61
1/8/2021 0:00,,4.31,0.1,11.63,90.78,8.79,4.6
1/7/2021 23:00,,7.03,0.1,11.64,90.99,8.79,4.64
1/7/2021 22:00,,4.23,0.101,11.61,90.79,8.87,4.65
1/7/2021 21:00,,4.29,0.1,11.63,91.03,8.86,4.68
1/7/2021 20:00,,4.62,0.101,11.66,91.29,8.89,4.72
1/7/2021 19:00,,4.34,0.1,11.61,91.05,8.86,4.77
1/7/2021 18:00,,4.48,0.101,11.63,91.33,8.83,4.82
1/7/2021 17:00,,4.44,0.101,11.61,91.06,8.87,4.78
1/7/2021 16:00,11.77,4.38,0.101,11.66,91.48,8.81,4.77
1/7/2021 15:00,,4.51,0.101,11.63,91.29,8.87,4.81
1/7/2021 14:00,,4.44,0.101,11.67,91.86,8.88,4.9
1/7/2021 13:00,,4.51,0.101,11.65,91.67,8.81,4.91
1/7/2021 12:00,,19.97,0.101,11.74,92.41,8.98,4.9
1/7/2021 11:00,,4.08,0.101,11.68,91.9,8.89,4.89
1/7/2021 10:00,,5.03,0.101,11.67,91.65,8.87,4.83
1/7/2021 9:00,,3.81,0.102,11.61,91.29,8.85,4.87
1/7/2021 8:00,,5.02,0.101,11.74,92.22,8.94,4.83
1/7/2021 7:00,,3.57,0.102,11.78,92.5,8.9,4.82
1/7/2021 6:00,,3.68,0.101,11.76,92.24,8.91,4.78
1/7/2021 5:00,,4.61,0.101,11.78,92.41,8.95,4.79
1/7/2021 4:00,11.77,3.87,0.102,11.81,92.55,8.93,4.74
1/7/2021 3:00,,3.77,0.102,11.74,91.94,8.9,4.72
1/7/2021 2:00,,4.03,0.103,11.65,91.22,8.86,4.7
1/7/2021 1:00,,19.58,0.104,11.58,90.65,8.88,4.69
1/7/2021 0:00,,4.28,0.104,11.51,90.12,8.88,4.7
1/6/2021 23:00,,4.17,0.104,11.49,89.92,8.89,4.68
1/6/2021 22:00,,6.67,0.105,11.58,90.62,8.89,4.7
1/6/2021 21:00,,4.59,0.105,11.38,89.07,8.82,4.68
1/6/2021 20:00,,4.44,0.106,11.51,90.02,8.89,4.66
1/6/2021 19:00,,8.37,0.106,11.52,89.98,8.86,4.63
1/6/2021 18:00,,4.6,0.106,11.57,90.44,8.87,4.65
1/6/2021 17:00,,4.6,0.106,11.57,90.46,8.89,4.64
1/6/2021 16:00,11.77,12.15,0.106,11.59,90.49,8.9,4.6
1/6/2021 15:00,,6.05,0.107,11.61,90.63,8.9,4.58
1/6/2021 14:00,,4.78,0.105,11.52,89.86,8.9,4.57
1/6/2021 13:00,,4.71,0.105,11.51,89.78,8.9,4.58
1/6/2021 12:00,,7.31,0.105,11.71,91.31,8.94,4.55
1/6/2021 11:00,,12.2,0.105,11.75,91.59,8.98,4.53
1/6/2021 10:00,,4.94,0.103,11.72,91.27,8.96,4.51
1/6/2021 9:00,,5.96,0.104,11.85,92.32,8.99,4.52
1/6/2021 8:00,,4.64,0.106,11.72,91.38,9.02,4.55
1/6/2021 7:00,,4.52,0.107,11.65,90.95,8.96,4.59
1/6/2021 6:00,,4.45,0.105,11.89,92.67,8.96,4.51
1/6/2021 5:00,,4.55,0.104,11.82,91.98,8.99,4.46
1/6/2021 4:00,11.77,4.54,0.104,11.79,91.71,8.99,4.46
1/6/2021 3:00,,4.65,0.105,11.73,91.42,8.96,4.52
1/6/2021 2:00,,4.63,0.106,11.62,90.41,8.93,4.46
1/6/2021 1:00,,5.91,0.105,11.69,90.95,8.94,4.47
1/6/2021 0:00,,8.04,0.105,11.69,90.84,8.92,4.43
1/5/2021 23:00,,4.86,0.106,11.65,90.48,8.91,4.4
1/5/2021 22:00,,7.85,0.105,11.74,91.21,8.96,4.41
1/5/2021 21:00,,4.79,0.105,11.73,91.13,8.97,4.42
1/5/2021 20:00,,4.83,0.106,11.64,90.42,8.89,4.4
1/5/2021 19:00,,42.87,0.105,11.71,90.95,8.95,4.41
1/5/2021 18:00,,4.9,0.106,11.68,90.64,8.88,4.36
1/5/2021 17:00,,4.59,0.106,11.69,90.91,8.93,4.46
1/5/2021 16:00,11.77,4.47,0.106,11.75,91.44,9.01,4.46
1/5/2021 15:00,,4.84,0.107,11.7,90.98,8.9,4.45
1/5/2021 14:00,,4.56,0.107,11.69,90.88,8.93,4.42
1/5/2021 13:00,,4.69,0.106,11.76,91.51,8.96,4.46
1/5/2021 12:00,,4.64,0.106,11.62,90.5,8.95,4.49
1/5/2021 11:00,,13.58,0.106,11.77,91.71,8.95,4.51
1/5/2021 10:00,,4.79,0.108,11.56,90.02,8.92,4.49
1/5/2021 9:00,,5.27,0.107,11.62,90.6,8.96,4.53
1/5/2021 8:00,,4.3,0.108,11.7,91.24,8.95,4.55
1/5/2021 7:00,,4.15,0.107,11.8,92.08,8.98,4.59
1/5/2021 6:00,,4.41,0.107,11.83,92.07,8.98,4.49
1/5/2021 5:00,,2.43,0.107,11.85,91.83,9.06,4.32
1/5/2021 4:00,12,2.46,0.107,11.81,91.43,8.95,4.29
1/5/2021 3:00,,3.98,0.106,11.92,92.23,8.98,4.24
1/5/2021 2:00,,3.78,0.107,11.75,90.85,8.92,4.22
1/5/2021 1:00,,4.76,0.107,11.6,89.59,8.98,4.18
1/5/2021 0:00,,9.01,0.107,11.65,89.99,8.96,4.18
1/4/2021 23:00,,4.94,0.108,11.59,89.63,8.93,4.23
1/4/2021 22:00,,4.88,0.108,11.66,90.16,8.95,4.23
1/4/2021 21:00,,8.7,0.107,11.66,90.23,8.91,4.26
1/4/2021 20:00,,4.89,0.109,11.67,90.31,8.93,4.27
1/4/2021 19:00,,4.96,0.107,11.62,89.94,8.96,4.27
1/4/2021 18:00,,4.83,0.107,11.7,90.48,8.91,4.25
1/4/2021 17:00,,4.93,0.107,11.7,90.56,8.96,4.27
1/4/2021 16:00,11.77,4.95,0.108,11.68,90.56,8.95,4.34
1/4/2021 15:00,,5.01,0.107,11.68,90.63,8.92,4.37
1/4/2021 14:00,,5.03,0.108,11.7,90.86,8.94,4.39
1/4/2021 13:00,,5.25,0.108,11.72,91.05,8.84,4.42
1/4/2021 12:00,,4.99,0.107,11.74,91.26,9,4.43
1/4/2021 11:00,,6.15,0.107,11.76,91.35,9.05,4.41
1/4/2021 10:00,,5.04,0.107,11.8,91.61,8.9,4.39
1/4/2021 9:00,,17.84,0.107,11.8,91.57,9.01,4.36
1/4/2021 8:00,,4.78,0.106,11.78,91.33,8.93,4.33
1/4/2021 7:00,,9.41,0.107,11.75,91.29,8.98,4.4
1/4/2021 6:00,,4.35,0.107,11.75,91.16,8.97,4.34
1/4/2021 5:00,,4.36,0.107,11.75,90.91,8.96,4.25
1/4/2021 4:00,11.77,4.37,0.107,11.76,90.86,8.91,4.19
1/4/2021 3:00,,4.47,0.108,11.81,90.88,8.92,4.03
1/4/2021 2:00,,4.41,0.108,11.68,90.2,8.9,4.17
1/4/2021 1:00,,4.76,0.108,11.63,89.96,8.91,4.24
1/4/2021 0:00,,6.54,0.107,11.62,89.84,8.88,4.24
1/3/2021 23:00,,4.51,0.108,11.77,90.94,8.92,4.21
1/3/2021 22:00,,4.4,0.11,11.55,89.13,8.88,4.17
1/3/2021 21:00,,6.72,0.108,11.68,90.06,8.83,4.13
1/3/2021 20:00,,4.45,0.109,11.76,90.74,8.84,4.14
1/3/2021 19:00,,4.51,0.108,11.72,90.43,8.89,4.14
1/3/2021 18:00,,4.52,0.108,11.74,90.74,8.92,4.2
1/3/2021 17:00,,4.46,0.11,11.74,90.84,8.9,4.27
1/3/2021 16:00,11.77,4.49,0.11,11.78,91.13,8.93,4.25
1/3/2021 15:00,,8.6,0.111,11.75,90.83,8.93,4.22
1/3/2021 14:00,,4.77,0.11,11.7,90.36,8.93,4.19
1/3/2021 13:00,,5.21,0.108,11.78,91.24,9,4.28
1/3/2021 12:00,,5.31,0.107,11.82,91.58,8.93,4.32
1/3/2021 11:00,,4.51,0.109,11.89,92.16,9.01,4.31
1/3/2021 10:00,,4.97,0.109,11.9,92.19,8.98,4.29
1/3/2021 9:00,,5.11,0.107,11.87,92.21,9.09,4.4
1/3/2021 8:00,,4.92,0.107,11.92,92.19,8.93,4.24
1/3/2021 7:00,,4.13,0.109,11.96,92.29,8.97,4.15
1/3/2021 6:00,,13.12,0.109,12.01,92.57,8.97,4.11
1/3/2021 5:00,,1.64,0.108,11.98,92.26,9.02,4.08
1/3/2021 4:00,12,1.58,0.109,12.03,92.51,8.96,4.02
1/3/2021 3:00,,2.06,0.108,11.93,91.64,8.96,3.98
1/3/2021 2:00,,4.38,0.108,11.84,90.99,8.94,3.98
1/3/2021 1:00,,5.01,0.108,11.75,90.3,8.79,4
1/3/2021 0:00,,5.12,0.108,11.77,90.46,8.95,4.01
1/2/2021 23:00,,6.02,0.107,11.77,90.61,8.95,4.06
1/2/2021 22:00,,4.88,0.108,11.76,90.53,8.96,4.07
1/2/2021 21:00,,4.88,0.109,11.82,90.93,8.92,4.02
1/2/2021 20:00,,5.97,0.108,11.82,90.84,8.94,3.98
1/2/2021 19:00,,5.06,0.107,11.77,90.54,8.92,4.02
1/2/2021 18:00,,4.96,0.107,11.83,90.95,8.89,4.01
1/2/2021 17:00,,4.97,0.107,11.86,91.2,8.92,4.02
1/2/2021 16:00,11.77,5.05,0.107,11.85,91.15,8.91,4.04
1/2/2021 15:00,,4.88,0.106,11.87,91.28,8.94,4.03
1/2/2021 14:00,,4.83,0.107,11.86,91.33,8.99,4.06
1/2/2021 13:00,,4.85,0.107,11.82,91.07,8.89,4.09
1/2/2021 12:00,,4.81,0.108,11.87,91.43,8.98,4.07
1/2/2021 11:00,,4.72,0.107,11.9,91.61,8.9,4.04
1/2/2021 10:00,,5.07,0.106,11.9,91.49,8.91,4.02
1/2/2021 9:00,,6.34,0.108,11.9,91.52,9.05,4.03
1/2/2021 8:00,,4.39,0.108,11.92,91.74,8.94,4.04
1/2/2021 7:00,,3.32,0.108,11.91,91.67,8.9,4.05
1/2/2021 6:00,,4.29,0.107,11.86,91.29,8.99,4.05
1/2/2021 5:00,,4.5,0.107,11.81,90.84,8.91,4.04
1/2/2021 4:00,11.77,6.45,0.108,11.83,90.91,9.03,3.99
1/2/2021 3:00,,4.32,0.108,11.82,90.63,8.95,3.89
1/2/2021 2:00,,6.42,0.108,11.81,90.48,8.96,3.87
1/2/2021 1:00,,6.11,0.107,11.76,90.05,9.02,3.85
1/2/2021 0:00,,4.8,0.107,11.79,90.28,8.89,3.86
1/1/2021 23:00,,4.85,0.106,11.76,90.06,8.96,3.86
1/1/2021 22:00,,4.9,0.108,11.79,90.37,8.97,3.91
1/1/2021 21:00,,5.81,0.108,11.8,90.52,8.96,3.91
1/1/2021 20:00,,4.77,0.107,11.85,90.93,8.95,3.94
1/1/2021 19:00,,4.76,0.105,11.76,90.36,9,3.99
1/1/2021 18:00,,5.21,0.106,11.78,90.6,8.96,4.03
1/1/2021 17:00,,4.67,0.108,11.77,90.57,8.95,4.05
1/1/2021 16:00,11.77,4.8,0.106,11.82,90.98,8.94,4.04
1/1/2021 15:00,,4.62,0.106,11.79,90.79,8.99,4.07
1/1/2021 14:00,,36.18,0.106,11.83,91.15,8.97,4.08
1/1/2021 13:00,,4.06,0.107,11.76,90.6,8.92,4.1
1/1/2021 12:00,,4.22,0.106,11.75,90.35,8.97,4.01
1/1/2021 11:00,,4.29,0.106,11.79,90.49,8.94,3.95
1/1/2021 10:00,,4.31,0.106,11.8,90.57,8.92,3.95
1/1/2021 9:00,,4.2,0.107,11.83,90.55,8.9,3.84
1/1/2021 8:00,,4.09,0.106,11.89,91.08,8.9,3.85
1/1/2021 7:00,,3.92,0.107,11.98,91.76,8.95,3.86
1/1/2021 6:00,,4,0.107,11.95,91.49,8.92,3.84
1/1/2021 5:00,,3.75,0.107,11.91,91.25,8.91,3.88
1/1/2021 4:00,11.77,3.77,0.106,11.9,91.24,8.92,3.89
1/1/2021 3:00,,3.75,0.107,11.86,91.06,8.91,3.96
1/1/2021 2:00,,4.29,0.107,11.83,90.74,8.91,3.92
1/1/2021 1:00,,4.56,0.107,11.73,89.65,8.83,3.79
1/1/2021 0:00,,4.47,0.106,11.71,89.51,8.85,3.78
12/31/2020 23:00,,4.49,0.107,11.72,89.44,8.9,3.71
12/31/2020 22:00,,4.61,0.108,11.7,89.01,8.87,3.62
12/31/2020 21:00,,4.65,0.108,11.74,89.36,8.87,3.64
12/31/2020 20:00,,4.64,0.108,11.71,89.16,8.76,3.63
12/31/2020 19:00,,4.55,0.108,11.76,89.49,8.9,3.63
12/31/2020 18:00,,4.6,0.108,11.74,89.25,8.8,3.57
12/31/2020 17:00,,4.69,0.108,11.78,89.69,8.71,3.63
12/31/2020 16:00,11.77,4.62,0.108,11.72,89.02,8.72,3.56
12/31/2020 4:00,11.77,4.45,0.107,11.94,90.27,8.94,3.37
12/31/2020 3:00,,4.01,0.106,12.05,90.95,8.96,3.32
12/31/2020 2:00,,4.51,0.106,11.88,89.78,8.96,3.35
12/31/2020 1:00,,7.81,0.106,11.86,89.47,8.92,3.29
12/31/2020 0:00,,22.67,0.105,11.87,89.38,8.96,3.24
12/30/2020 23:00,,4.74,0.105,11.83,89.11,8.93,3.23
12/30/2020 22:00,,4.7,0.106,11.92,89.69,8.98,3.21
12/30/2020 21:00,,4.91,0.105,11.86,89.07,8.9,3.12
12/30/2020 20:00,,4.75,0.105,11.86,89.19,8.96,3.18
12/30/2020 19:00,,4.67,0.106,11.92,89.43,9.02,3.1
12/30/2020 18:00,,4.61,0.105,11.87,89.41,8.99,3.24
12/30/2020 17:00,,4.61,0.108,11.81,88.97,8.94,3.24
12/30/2020 16:00,12,6.62,0.108,11.86,89.33,8.94,3.24
